text ,label
"Penggunaan teknik kendali Fuzzy Logic telah cukup meluas pada berbagai aplikasi mulai dari consumer electronics, robotics, kendali industri, dan lain-lain [1]. Implementasi kendali Fuzzy biasanya dilakukan oleh mikroprosesor multipurpose, mikrokontroler maupun prosesor khusus berupa Fuzzy Logic Processor. Biasanya dibutuhkan alat atau software bantu untuk mengembangkan aplikasi fuzzy mulai dari tahap perancangan, evaluasi, implementasi dan penalaan (tuning). Makalah ini menyajikan sebuah sistem pengembangan fuzzy logic (PetraFuz, Petra Fuzzy Development System) yang dikembangkan oleh laboratorium Sistem Kontrol, Jurusan Teknik Elektro, Universitas Kristen Petra Surabaya. Sistem ini terdiri dari perangkat keras sistem mikrokontroler MCS51 dan perangkat lunak pendukung yang berjalan pada PC. Pembuatan PetraFuz bertujuan untuk menyediakan alat/software bantu dalam pengembangan sistem berbasis fuzzy logic, utamanya pada aplikasi bidang kendali.",0
"2.3.Preprocessing Pada tahapan ini dilakukan proses preprocessing yang diantaranya transform case, remove http, remove annotation, remove hashtag, tokenize, stopword removal. a. Transform Case Transform case bertujuan untuk mengubah semua teks menjadi huruf kecil. Hal ini bertujuan untuk menghindari masalah ketika dilakukan proses tokenize. b. Remove Http Remove http bertujuan untuk menghilangkan URL yang biasanya terdapat pada teks tweet. c. Remove Annotation Remove Annotation bertujuan untuk menghapus tanda annotation yang seringkali terdapat pada teks tweet. Annotation merupakan salah satu noise yang tidak memiliki arti. d. Remove Hashtag Remove Hashtag bertujuan untuk menghapus kata kunci hashtag. e. Tokenize Tokenize adalah proses yang bertujuan untuk memisahkan setiap kata di dalam teks menjadi sebuah entitas tunggal. Pemisahan kata tersebut dilakukan dengan mengidentifikasi karakter spasi atau tanda baca sebagai pemisah antar kata. f. Stopword Removal Stopword Removal adalah proses bertujuan menghilangkan kata-kata umum yang dianggap tidak memiliki makna karena kata-kata tersebut dianggap tidak dapat mewakili konten dokumen. Katakata umum tersebut diidentifikasi berdasarkan kata-kata yang terdapat dalam sebuah dictionary, dalam penelitian ini digunakan file “stop-word-list-tala.txt” yang berisi stopwords bahasa Indonesia. 2.4. SMOTE Dalam pengumpulan Data terkait analisis sentimen setelah dilakukan preprocessing sangat mungkin terjadi imbalance data. Imbalance data merupakan kondisi dimana di antara kedua kelas memiliki selisih yang sangat signifikan. Pemodelan dengan algoritma yang tidak memperhatikan ketidak seimbangan data akan didominasi oleh kelas mayor dan tidak memperhatikan kelas minornya. Hal tersebut akan sangat mempengaruhi hasil model yang diperoleh [24]. Untuk mengatasi masalah ini, maka diperlukan SMOTE (Synthetic Minority Oversampling Technique), dengan melakukan up-sampling atau menambah jumlah data kelas minor agar setara dengan kelas mayor dengan membangkitan data buatan.",0
"2.5. Validation Data Tahapan validation data dilakukan dalam proses K-Fold Cross Validation dimana evaluasinya sebanyak K=10. Algoritma yang digunakan untuk melakukan proses evaluasinya yaitu menggunakan Support Vector Machine (SVM) dan Naïve Bayes (NB). a. Support Vector Machine Support Vector Machine (SVM) adalah metode klasifikasi yang bekerja dengan cara mencari hyperplane. SVM merupakan metode yang digunakan untuk klasifikasi dua kelas (binary classification). Pada perkembangannya, beberapa metode diusulkan agar SVM bisa digunakan untuk klasifikasi multi-class dengan cara mengombinasikan beberapa binary classifier. b. Naïve Bayes Naïve Bayes (NB) adalah algoritma pembelajaran yang didasarkan pada teorema bayes dengan menggunakan asumsi yang kuat. Teorema Bayes merupakan teori tentang menemukan probabilitas tertinggi sesuatu berdasarkan data yang sudah ada.",0
"Siapa yang tidak membutuhkanmanajemen? Bahkan, organisasiterkecil seperti rumah tangga punmembutuhkan sistem manajemen yangtepat. Kalau tidak, akan sulitmemperoleh suasana rumah tanggayang teratur dan terkontrol denganbaik. Tentusaja, hal ini menjadi lebihpenting dalam organisasi yang lebihkompleks dengan fungsi dan tugas darimasing-masing departemen yangberbeda.Sistem informasi manajemenatauSIM(bahasa Inggris:managementinformation system, MIS) adalah sistemperencanaan bagian daripengendalianinternalsuatu bisnis yang meliputipemanfaatanmanusia,dokumen,teknologi, danprosedurolehakuntansimanajemenuntuk memecahkanmasalahbisnis sepertibiaya produk,layanan, atau suatustrategi bisnis.Sistem informasi manajemendibedakan dengansistem informasibiasa karena SIM digunakan untukmenganalisis sistem informasi lain yangditerapkan pada aktivitas operasionalorganisasi. Secara akademis, istilah iniumumnya digunakan untuk merujukpada kelompok metode manajemeninformasi yang bertalian denganotomasi atau dukungan terhadappengambilan keputusanmanusia,misalnyasistem pendukung.keputusan,sistem pakar, dansisteminformasi eksekutif",0
"Manajemen sendiri mencakupproses perencanaan,pengorganisasian, pengawasan,pengarahan, dan lain-lain, dalam suatuorganisasi. Sedangkan, informasidalam satu organisasi adalah data yangdiolah sedemikian rupa sehinggamemiliki nilai dan arti bagi organisasi.Sistem Informasi Manajemen(SIM) merupakan sistem yangmengolah serta mengorganisasikan",0
"Slamet Hariyanto, Sistem Informasi Manajemen81data dan informasi yang berguna untukmendukung pelaksanaan tugas dalamsuatu organisasi.Pendapat yang lainmengemukakan ;Sistem informasimanajemenatauSIM(bahasa Inggris:management information system, MIS)adalah sistem perencanaan bagian daripengendalian internalsuatu bisnis yangmeliputi pemanfaatanmanusia,dokumen,teknologi, danprosedurolehakuntansi manajemenuntukmemecahkan masalah bisnis sepertibiaya produk, layanan, atau suatustrategi bisnis. Sistem informasimanajemen dibedakan dengansisteminformasibiasa karena SIM digunakanuntuk menganalisis sistem informasilain yang diterapkan pada aktivitasoperasional organisasi. Secaraakademis, istilah ini umumnyadigunakan untuk merujuk padakelompok metode manajemeninformasi yang bertalian denganotomasi atau dukungan terhadappengambilan keputusanmanusia,misalnyasistem pendukung keputusan,sistem pakar, dansistem informasieksekutif",0
"Proses bisnis apa saja yang didukung oleh sistem perusahaan? - Proses keuangan dan akuntansi Meliputi jurnal umum, utang usaha, piutang usaha, aset tetap, peramalan dan pengelolan kas, akuntansi biaya produk, akuntansi pusat biaya, akuntansi aset, akuntansi pajak, manajemen kredit, dan pelaporan keuangan. - Proses sumber daya manusia Meliputi administrasi personalia, akuntansi biaya, penggajian, perencanaan dan pengembangan personalia, akuntansi tunjangan, penelusuran pelamar, manajemen waktu, kompensasi, perencanaan tenaga kerja, manajemen kinerja, dan pelaoran biaya perjalanan. - Proses manufaktur dan produksi Meliputi pengadaan, manajemen persediaan, pembelian, pengiriman, perencanaan produksi, penjadwalan produksi,perencanaan kebutuhan material, pengendalian mutu, distribusi, penyelenggaraan transportasi, serta pemeliharaan pabrik dan perlengkapan. - Proses penjualan dan pemasaran Meliputi pemrosesan pesanan,penetapatan, kontrak, konfigurasi produk, penetapan harga, penagihan, pemeriksaan kredit, manajemen insentif dan komisi, serta perencanaan penjualan. ? Bagaimana sistem-sistem dalam perusahaan diintegrasikan? Perusahaan membangun perangkat lunak berdasarkan ribuan proses bisnis yang jelas, yang mencerminkan praktik pelaksanaan terbaik. Perusahaan yang mengimplementasikan perangkat lunak ini pertama-tama harus memilih fungsi dari sistem yang mereka ingin gunakan dan kemudian memetakan proses bisnis mereka terhadap proses bisnis yang telah ditetapkan dalam perangkat lunak. Jika perangkat lunak perusahaan tidak dapat mendukung cara organisasi dalam bisnisnya, maka perusahaan dapat menulis kembali beberapa perangkat lunak untuk mendukung cara kerjanya.",0
"Sistem perusahaan yang juga disebut sebagai sistem perencanaan sumber daya perusahaan, yang didasarkan pada modul peranti lunak yang terintegritas dan basis data pusat yang sama. Basis data mengumpulkan data dari berbagai divisi dan departemen dalam sebuah perusahaan. dari sejumlah besar proses bisnis yang penting dalam manufaktur dan produksi, keuangan dan akuntansi, penjualan dan pemasaran, dan sumber daya manusia. Adapun proses bisnis yang didukung oleh system perusahaan yaitu: A. Proses keuangan dan akuntansi. B. Proses sumber daya manusia. C. Proses manufaktur dan produksi. D. Proses penjualan dan pemasaran. 1. Perangkat lunak perusahaan Perangkat lunak perusahaan dibuat berdasarkan ribuan proses bisnis yang telah jelas yang merefleksikan praktik-praktik terbaik. Sedangkan praktik terbaik adalah solusi dan metode penyelesaian masalah yang paling berhasil dalam sebuah industri untuk mencapai tujuan bisnis secara konsisten dan efektif. Jika perusahaan ingin memperoleh manfaat maksimum dari perangkat lunak perusahaan, maka mereka harus mengubah cara mereka dalam bekerja untuk menyesuaikan dengan proses bisnis yang telah ditentukan oleh perangkat lunak. 2. Nilai bisnis sistem perusahaan Sistem perusahaan menyediakan informasi yang jauh lebih berharga untuk meningkatkan pengambilan keputusan manajemen. Kantor pusat perusahaan memiliki akses untuk memperbaharui setiap saat data mengenai penjualan, persediaan dan produksi, serta menggunakan informasi untuk menciptakan peramalan penjualan dan produksi yang lebih akurat.",0
"A. Sales Force Automation (SFA) Modul otomatisasi tenaga penjualan (SFA) dalam sistam CRM membantu staf penjualan dalam meningkatkan produktivitas mereka dengan menitikberatkan usaha penjualan pada pelanggan yang paling menguntungkan, mereka adalah kandidat yang tepat untuk penjualan dan memeberikan layanan. B. Layanan Pelanggan layanan pelanggan pada system CRM meyediakan informasi dan alat untuk meningkatkan efisiensi para staff di pusat panggilan, pusat bantuan, dan pusat dukungan pelanggan. Modul ini juga mempunyai kemampuan untuk mengarahkan dan mengelola permintaan layanan pelanggan. C. Pemasaran. Sistem-sistem CRM mendukung kampanye pemasaran langsung dengan menyediakan kemampuan untuk mendapatkan prospek dan data pelanggan, untuk menyediakan informasi mengenai produk dan layanan, untuk kualifikasi yang mengarahkan pada pemasaran yang ditargetkan dan untuk menjadwalkan serta menelusuri surat atau surat pemasaran langsung. Modul pemasaran juga meliputi perangkat untuk menganalisis data pemasaran dan pelanggan, mengidentifikasi pelanggan, merancang produk dan layanan untuk memuaskan kebutuhan dan keinginan pelanggan serta mengidentifikasi peluang untuk penjualan silang.",0
"Keberhasilan suatu organisasi dalam mencapai tujuannya sangat tergantung pada kemampuan orang yang mengelola organisasi tersebut. Manajemen sebagi suatu metode yang mengatur, mengelola organisasi dapat diartikan sebagai seni melaksanakan sesuatu melalui orang. Jika manajemen suatu organisasi baik maka akan meningkatkan kemakmuran suatu negara. Dalam menjalankan tugasnya, para manajer memerlukan informasi, karena adanya perbedaan tugas maka informasi yang diperlukan juga akan berbeda. Perbedaan tersebut disebabkan oleh adanya periode waktu, tingkat ketidakpastian, tipe informasi, dasar kebutuhan informasi dan bentuk pelaporan. Sehingga dapat dikategorikan bahwa informasi adalah salah satu jenis sumberdaya utama, dan termasuk dalam kategori sumberdaya konseptual. Jenis sumberdaya utama lainnya, dalam kategori sumberdaya fisik, yaitu; manusia, material, mesin (termasuk fasilitas dan energi) dan uang. Sumberdaya fisik yang berada pada organisasi biasanya terbatas dan bisa habis atau punah. Sedangkan sumberdaya informasi bersifat “tidak” akan pernah habis. Sehingga semua sumberdaya, baik fisik maupun konseptual harus disinergikan. Oleh karena itu tugas dari manajer adalah mengarahkan penggunaan semua sumberdaya agar dapat dimanfaatkan secara efektif. Sebagai tindak lanjut dari tugas manajer tersebut, maka perlu adanya usaha penataan sumberdaya (Manajemen Sumberdaya) termasuk didalamnya manajemen informasi, yakni: ? Sumberdaya harus disusun sedemikian rupa sehingga setiap saat diperlukan dapat segera dimanfaatkan - perlu dilakukan modifikasi ? Sumberdaya harus dimanfaatkan semaksimal mungkin ? Sumberdaya harus selalu diperbaharu",0
"Manajer memastikan bahwa data mentah yang diperlukan terkumpul dan kemudian diproses menjadi informasi yang berguna. Kemudian manajer memastkan bahwa orang yang layak dalam organisasi menerima informasi tersebut dalam bentuk yang tepat pada saat yang tepat sehingga informasi tersebut dapat dimanfaatkan. Akhirnya manajer membuang informasi yang tidak berguna lagi dan menggantikannya dengan informasi yang terkini dan akurat. Seluruh aktivitas tersebut (memperoleh informasi, menggunakannya seefektif mungkin dan membuangnya pada saat yang tepat, disebut sebagai manajemen informasi. Munculnya paradigma baru yaitu berupa informasi yang termasuk dalam sumberdaya utama organisasi akan mendorong usaha terhadap manajemen informasi. Perhatian terhadap Manajemen Informasi tersebut antara lain disebabkan oleh: ? Peningkatan kompleksitas kegiatan bisnis : ? Pengaruh ekonomi internasional; Perusahaan-perusahan besar/kecil semua terkena pengaruh ekonomi yang dapat bersumber dari belahan dunia manapun. Pengaruh tsb. Terlihat pada nilai relatif mata uang tiap negara. ? Persaingan tingkat dunia (globalisasi); persaingan tidak lagi terjadi dalam wilayah geografisnya, nampak pada nilai impor dari luar negeri. Hal tersebut ditunjukkan dengan adanya perjanjian antar negara berupa APEC, AFTA, WTO, dan lain-lain. ? Peningkatan kompleksitas teknologi; berbagai macam teknologi dalam kehidupan ini telah banyak diterapkan – bar code scanners di pasar swalayan, sistem pemesanan penerbangan, automated teller machine (ATM), closed circuit television (CCTV) di gedung-gedung parkir, dll. ? Waktu yang terbatas; semua tahap operasi bisnis saat ini dilaksanakan dengan lebih cepat daripada sebelumnya. Sehingga muncul aktivitas pemasaran secara jarak jauh melalui telepon (telemarketing) maupun",0
"Pada awalnya, pemakai output komputer pada perusahaan adalah pegawai administrasi di bagian akuntansi, yang komputernya melaksanakan aplikasi seperti pembayaran gaji pegawai, pengelolaan persedian (inventory control), dan penagihan. Sebagian informasi juga disediakan bagi para manajer, tetapi hanya sebagai output tambahan dari aplikasi akuntansi. Gagasan untuk menggunakan komputer sebagai sistem informasi manajemen (SIM) merupakan suatu terobaosan besar, karena menyadari bahwa para manajer memerlukan informasi untuk pemecahan masalah. Ketika perusahaan-perusahaan menjangkau konsep SIM, mereka mulai mengembangkan berbagai aplikasi yang secara khusus diarahkan untuk mendukung manajen. Namun, bukan hanya manajemen yang memperoleh manfaat dari penerapan SIM. Nonmanajer dan staf ahli juga menggunakan outputnya. Selain itu juga dimanfaatkan oleh para pemakai yang berada di luar perusahaan, yaitu para pelanggan akan menerima faktur dan laporan transaksinya, para pemegang saham akan menerima cek deviden, dan pemerintah akan menerima laporan pajak. Dengan demikian secara ringkas para pengguna dan pelaku sistem informasi meliputi: manajer, non-manajer dan orang dan unit organisasi yang ada dalam organisasi dan lingkungannya",0
"Uraian dari tugas manajer yang dinyatakan oleh Fayol (2008) dianggap masih belum menggambarkan tugas manajer secara menyeluruh. Untuk itulah dikembangkan kerangka kerja yang lebih rinci dan dikenal dengan istilah Peranan Manajer (Henry Mintzberg) Simamorang (1995) ? Interpersonal roles (aktivitas antar pribadi) : ? Figurehead (kepala), melaksanakan tugas-tugas seremonial; ? Leader (pemimpin), memelihara unit dengan mempekerjakan dan melatih staf serta memberikan dorongan dan motivasi; ? Liaison (penghubung), menjalin hubungan dengan orang-orang di luar unit, rekan kerja di unitnya dengan tujuan menyelesaikan masalah-masalah yang ada. ? Informational roles (aktivitas informasi) : ? Monitor (pemantau), secara tetap mencari informasi kinerja unit; ? Disseminator (pewarta), meneruskan informasi yang berharga kepada orang lain di dalam unitnya; ? Spokesperson (juru bicara), meneruskan informasi yang berharga kepada orang-orang di luar unit pimpinan dan orang disekitarnya. ? Decisional roles (aktvitas keputusan) : ? Entrepreneur (wirausahawan), membuat perbaikan-perbaikan yang cukup permanen pada unit, misal : mengubah struktur organisasi; ? Disturbance handler (pemberes gangguan), mampu bereaksi pada kejadian-kejadian tidak terduga;",0
"Keahlian Pemecahan Masalah (problem solving); sebagai suatu kegiatan yang mengarah pada sokusi dari suatu permasalahan. Selama proses pemecahan masalah, manajer terlibat dalam pengambilan keputusan (decision making), yaiu tindakan memilih dari berbagai alternative tindakan. Pada umumnya, manajer perlu membuat keputusan ganda dalam proses memecahkan suatu permasalahan tunggal. Selain keahlian dasar tersebut, seorang manajer juga harus mengerti mengenai pengetahuan manajemen yang berbasis komputer, yaitu 1. Mengerti Komputer; istilah - istilah komputer, keunggulan dan kelemahan komputer, kemampuan menggunakan komputer, dll. 2. Mengerti Informasi; bagaimana menggunakan informasi, perolehan informasi, dan bagaimana berbagi informasi, dll. Misi Sistem Informasi: Memperbaiki kinerja orang-orang yang ada di dalam organisasi dengan memanfaatkan teknologi informasi. Tujuan Sistem Informasi: Perbaikan kinerja organisasi (performance improvement) 1.4. Manfaat Sistem Informasi Manajemen Supaya informasi yang dihasilkan oleh sistem informasi dapat berguna bagi manajamen, maka analis sistem harus mengetahui kebutuhan-kebutuhan informasi yang dibutuhkannya, yaitu dengan mengetahui kegiatan - kegiatan untuk masing-masing tingkat (level)",0
"manajemen dan tipe keputusan yang diambilnya. Berdasarkan pada uraian di atas, maka terlihat bahwa tujuan dibentuknya Sistem Informasi Manajemen atau SIM adalah supaya organisasi memiliki informasi yang bermanfaat dalam pembuatan keputusan manajemen, baik yang meyangkut keputusan - keputusan rutin maupun keputusan - keputusan yang strategis. Sehingga SIM adalah suatu sistem yang menyediakan kepada pengelola organisasi data maupun informasi yang berkaitan dengan pelaksanaan tugas-tugas organisasi. Beberapa manfaat atau fungsi sistem informasi antara lain adalah sebagai berikut: 1. Meningkatkan aksesibilitas data yang tersaji secara tepat waktu dan akurat bagi para pemakai, tanpa mengharuskan adanya prantara sistem informasi. 2. Menjamin tersedianya kualitas dan keterampilan dalam memanfaatkan sistem informasi secara kritis. 3. Mengembangkan proses perencanaan yang efektif. 4. Mengidentifikasi kebutuhan-kebutuhan akan keterampilan pendukung sistem informasi. 5. Menetapkan investasi yang akan diarahkan pada sistem informasi. 6. Mengantisipasi dan memahami konsekuensi-konsekuensi ekonomis dari sistem informasi dan teknologi baru. 7. Memperbaiki produktivitas dalam aplikasi pengembangan dan pemeliharaan sistem.",0
"Konsep Sistem Informasi Terdapat dua kelompok pendekatan di dalam mendefinisikan sistem, yaitu yang menekankan pada prosedurnya dan yang menekankan pada komponen atau elemennya. Pendekatan sistem yang lebih menekankan pada prosedur. Menurut Baridwan bahwa Suatu sistem adalah suatu jaringan kerja dari prosedur-prosedur yang saling berhubungan, berkumpul bersama-sama untuk melakukan suatu kegiatan atau untuk menyelesaikan suatu sasaran yang tertentu. Pendekatan sistem yang lebih menekankan pada elemen atau komponennya menurut Bodnar dan Hopwood (2006:3), sistem merupakan sekumpulan sumber daya yang saling terkait yang ingin mencapai suatu tujuan. Menurut Hall (2009:6), sistem adalah sekelompok dari dua atau lebih subsistem yang mempunyai hubungan dan memiliki suatu tujuan yang sama. . Sistem Informasi Manajemen adalah serangkaian sub sistem informasi yang menyeluruh dan terkoordinasi dan secara rasional terpadu yang mampu yang mampu mentransformasi data sehingga menjadi informasi lewat serangkaian cara guna meningkatkan produktivitas yang sesuai dengan gaya dan sifat manajer atas dasar criteria mutu yang telah ditetapkan’",0
"yang mengalir di dalam tubuh manusia, seperti halnya informasi di dalam sebuah perusahaan yang sangat penting untuk mendukung kelangsungan perkembangannya, sehingga terdapat alasan bahwa informasi sangat dibutuhkan bagi sebuah perusahaan. Akibat bila kurang mendapatkan informasi, dalam waktu tertentu perusahaan akan mengalami ketidakmampuan mengontrol sumber daya, sehingga dalam mengambil keputusan-keputusan strategis sangat terganggu, yang pada akhirnya akan mengalami kekalahan dalam bersaing dengan lingkungan pesaingnya. Disamping itu, sistem informasi yang dimiliki seringkali tidak dapat bekerja dengan baik. Masalah utamanya adalah bahwa sistem informasi tersebut terlalu banyak informasi yang tidak bermanfaat atau berarti (sistem terlalu banyak data). Memahami konsep dasar informasi adalah sangat penting (vital) dalam mendesain sebuah sistem informasi yang efektif (effective business system). Menyiapkan langkah atau metode dalam menyediakan informasi yang berkualitas adalah tujuan dalam mendesain sistem baru. Sebuah perusahaan mengadakan transaksi-transaksi yang harus diolah agar bisa menjalankan kegiatannya sehari-hari. Daftar gaji harus disiapkan, penjualan dan pembayaran atas perkiraan harus dibutuhkan: semua ini dan hal-hal lainnya adalah kegiatan pengolahan data dan harus dianggap bersifat pekerjaan juru tulis yang mengikuti suatu prosedur standar tertentu. Komputer bermanfaat utnuk tugas-tugas pengolahan data semacam ini, tetapi sebuah sistem informasi menajemen melkasanakan pula tugas-tugas lain dan lebih dari sekedar sistem",0
"1. Sistem diklasifikasikan sebagai sistem abstrak (abstract system) dan sistem fisik (physical system) Sistem abstrak adalah sistem yang berupa pemikiran atau ide-ide yang tidak tampak secara fisik. Misalnya sistem teologia, yaitu sistem yang berupa pemikiran-pemikiran hubungan antara manusia dengan Tuhan. Sistem fisik merupakan sistem yang ada secara fisik. Misalnya sistem komputer, sistem akuntansi, sistem produksi dan lain sebagainya. 2. Sistem diklasifikasikan sebagai sistem alamiah (natural system) dan sistem buatan manusia (human made system) Sistem alamiah adalah sistem yang terjadi melalui proses alam, tidak dibuat manusia. Misalnya sistem perputaran bumi. Sistem buatan manusia adalah sistem yang dirancang oleh manusia. Sistem buatan manusia yang melibatkan interaksi antara manusia dengan mesin disebut dengan human-machine system atau ada yang menyebut dengan man-machine system. Sistem informasi merupakan contoh man-machine system, karena menyangkut penggunaan komputer yang berinteraksi dengan manusia. 3. Sistem diklasifikasikan sebagai sistem tertentu (deterministic system) dan sistem tak tentu (probabilistic system) Sistem tertentu beroperasi dengan tingkah laku yang sudah dapat diprediksi. Interaksi diantara bagian-bagiannya dapat dideteksi dengan pasti, sehingga keluaran dari sistem dapat diramalkan. Sistem komputer adalah contoh dari sistem tertentu yang tingkah lakunya dapat dipastikan berdasarkan programprogram yang dijalankan. Sistem tak tentu adalah sistem yang kondisi masa 21 depannya tidak dapat diprediksi karena mengandung unsur probabilitas.",0
"Masukan (Input) Sistem Masukan sistem adalah energi yang dimasukkan ke dalam sistem. Masukan dapat berupa masukan perawatan (maintenance input) dan masukan sinyal (signal input). Maintenance input adalah energi yang dimasukkan supaya sistem tersebut dapat beroperasi. Signal input adalah energi yang diproses untuk didapatkan keluaran. Sebagai contoh didalam sistem komputer, program adalah maintenance input yang digunakan untuk mengoperasikan komputernya dan data adalah signal input untuk diolah menjadi informasi. Keluaran (Output) Sistem Keluaran sistem adalah hasil dari energi yang diolah dan diklasifikasikan menjadi keluaran yang berguna dan sisa pembuangan. Keluaran dapat merupakan masukan untuk subsistem yang lain atau kepada supersistem. Misalnya untuk sistem komputer, panas yang dihasilkan adalah keluaran yang tidak berguna dan merupakan hasil sisa pembuangan, sedang informasi adalah keluaran yang dibutuhkan",0
"Menurut Bodnar dan Hopwood (2006:3), sistem merupakan sekumpulan sumber daya yang saling terkait yang ingin mencapai suatu tujuan. Menurut Hall (2009:6), sistem adalah sekelompok dari dua atau lebih subsistem yang mempunyaii hubungan dan memiliki suatu tujuan yang sama. Sedangkan informasi menurut Bodnar dan Hopwood (2006:3), menyatakan informasi merupakan suatu data yang diorganisasi yang dapat mendukung ketepatan pengambilan keputusan. Menurut Mulyadi (2001:43), informasi adalah olahan data ke dalam bentuk yang dapat memberikan arti bagi penerima dan dapat dijadikan sebagai dasar pengambilan keputusan saat ini atau mendatang. Dari uraian tersebut dapat disimpulkan sistem informasi menyiratkan penggunaan teknologi dengan komputer dalam organisasi atau perusahaan yang dapat menyediakan informasi bagi pihak-pihak yang membutuhkan dan pengguna.",0
"Data yang masih belum diolah perlu disimpan untuk pengolahan lebih lanjut, karena tidak semua data yang diperoleh langsung diolah. Pada umumnya, data yang diperoleh disimpan terlebih dahulu yang nantinya setiap saat dapat diambil untuk diolah menjadi informasi. Data itu disimpan di simpanan dalam bentuk basis data ini yang nantinya akan digunakan untuk menghasilkan informasi. Siklus pengolahan data yang dikembangkan ini disebut dengan extended data processing life cycle.",0
"Informasi yang tepat waktu dapat dicapai dengan komponen teknologi. Komponen teknologi sistem komputer mempercepat proses pengolahan data dan teknologi telekomunikasi mempercepat proses transmisi data, sehingga membuat informasi dapat disajikan tepat waktunya. Informasi yang akurat dapat dicapai dengan komponen kontrol. Komponen kontrol atau pengendalian akan menjaga sistem inforamasi dara kesalahankesalahan yang di sengaja atau tidak disengaja. Komponen kontrol membuat sistem informasi menghasilkan informasi yang akurat.",0
"Sistem informasi mempunyai enam buah komponen, yaitu (1) komponen input atau komponen masukan, (2) komponen model, (3) komponen output atau komponen keluaran, (4) komponen teknologi, (5) komponen basis data dan (6) komponen kontrol atau komponen pengendalian. Keenam komponen ini harus ada bersama-sama dan membentuk satu-kesatuan. Jika satu atau lebih komponen tersebut 29 tidak ada, maka sistem informasi tidak akan dapat melakukan fungsinya, yaitu pengolahan data dan tidak dapat mencapai tijuannya, yaitu menghasilkan informasi yang relevan, tepat waktu dan akurat. (Jogianto, 2005: 46)",0
"James (2001:24) menjelaskan bahwa input merupakan data yang masuk ke dalam sistem informasi. Komponen ini perlu ada karena merupakan bahan dasar dalam pengolahan informasi. Sistem informasi tidak akan dapat menghasilkan informasi jika tidak mempunyai komponen input. Jika sistem informasi tidak pernah mendapatkan input, tetapi dapat menghasilkan output, ini merupakan hal yang ajaib. Input yang masuk ke dalam sistem informasi dapat langsung diolah menjadi informasi atau jika belum dibutuhkan sekarang dapat disimpan terlebih dahulu di storage dalam bentuk basis data.",0
"Input dari sistem informasi berupa dta yang akan diolah oleh sistem ini. Data dari sistem informasi dapat berasal dari luar organisasi, misalnya data saham dari pasara modal, atau dari dalam organisasi, misalnya data penjualan. Data untuk sistem informasi perlu ditangkap dan di catat di dokumen dasar. Dokumen dasar merupakan formulir yang digunakan untuk menangkap dari data sistem informasi. Dokumen dasar ini dapat membantu di dalam penanganan arus data sistem informasi, yaitu",0
"Produk dari sistem informasi adalah berupa informasi yang berguna bagi para pemakainya. Output merupkan komponen yang harus ada di sistem informasi. Sistem informasi yang tidak pernah menghasilkan output, tetapi selalu menerima input dikatakan bahwa input yang diterima masuk ke dalam lubang yang dalam. Output dari sistem informasi dibuat dengan menggunakan data yang ada di basis data dan diproses menggunakan model yang tertentu, Kenneth (2008).",0
"Informasi yang dihasilkan oleh sistem informasi berasal dari data yang diambil dari basis data yang diolah lewat suatu modelmodel tertentu. Model pertama yang digunakan di sistem informasi dapat berupa model logika yang menunjukkan suatu proses 32 perbandingan logika atas model matematika yang menunjukkan proses perhitungan matematika (Faiz, 2005)",0
"Komponen Model Teknologi merupakan komponen yang penting di sistem informasi. Tanpa adanya teknologi yang mendukung, maka system informasi tidak akan dapat menghasilkan informasi yang tepat waktunya. Komponen teknologi mempercepat sistem informasi dalam pengolahan datanya. Komponen teknologi dapat dikelompokkan ke dalam dua macam kategori, yaitu teknologi sistem computer (perangkat keras dan perangkat lunak) dan teknologi sistem telekomunikasi",0
"Teknologi merupakan kotak alat (tool box) dalam sistem informasi.Teknologi digunakan untuk menerima input, menjalankan model, menyimpan dan mengakses data, menghasilkan dan mengirimkan keluaran dan membantu pengendalian dari sistem secara menyeluruh",0
Menurut Michael (1996:67) menjelaskan bahwa ”komponen kontrol juga merupakan komponen yang penting dan harus ada di sistem informasi”. Komponen kontrol ini digunakan untuk menjamin bahwa informasi yang dihasilkan oleh sistem informasi merupakan informasi yang akurat.,0
Sistem pengendalian atau kontrol dalam sistem informasi dapat diklasifikasikan sebagai sistem pengendalian secara umum (general control system) dan sistem pengendalian aplikasi (application control system). Pengendalian secara umum dapat terdiri dari pengendalian-pengendalian sebagai berikut: 1. Pengendalian organisasi. 2. Pengendalian dokumentasi. 34 3. Pengendalian perangkat keras. 4. Pengendalian keamanan fisik. 5. Pengendalian keamanan data. 6. Pengendalian komunikasi.,0
"Pengendalian aplikasi dapat diklasifikasikan sebagai pengendalian masukan (input control), pengendalian proses (processing control) dan pengendalian keluaran (output control). Pengendalian aplikasi umumnya merupakan pengendalian yang sudah diprogramkan di perangkat lunaknya. Pengendalian aplikasi diantaranya adalah control digit check, reasonable check, echo check, batch control check.",0
